2015-2019,48027,"Bell, TX        ",2,9.8%,15.8%,17.2%,19.8%,25.2%
2015-2019,48029,"Bexar, TX        ",1,10.4%,16.0%,19.7%,22.7%,28.0%
2015-2019,48031,"Blanco, TX        ",8,3.8%,13.1%,13.0%,22.2%,26.5%
2015-2019,48033,"Borden, TX        ",8,22.6%,11.2%,17.3%,21.4%,39.5%
2015-2019,48035,"Bosque, TX        ",6,6.5%,9.7%,10.8%,15.4%,19.8%
2015-2019,48037,"Bowie, TX        ",3,7.4%,11.7%,14.3%,16.1%,20.6%
2015-2019,48039,"Brazoria, TX        ",1,10.0%,13.6%,15.1%,19.6%,30.0%
2015-2019,48041,"Brazos, TX        ",3,22.8%,31.9%,35.8%,37.0%,41.7%
2015-2019,48043,"Brewster, TX        ",7,15.9%,23.5%,28.0%,27.7%,40.0%
2015-2019,48045,"Briscoe, TX        ",9,7.4%,8.0%,11.6%,17.5%,19.8%
2015-2019,48047,"Brooks, TX        ",7,6.7%,8.9%,6.6%,6.8%,15.7%
2015-2019,48049,"Brown, TX        ",5,9.4%,12.3%,13.7%,15.0%,19.1%
2015-2019,48051,"Burleson, TX        ",3,4.6%,8.1%,9.5%,13.2%,17.3%
2015-2019,48053,"Burnet, TX        ",6,7.9%,9.9%,14.0%,17.4%,25.4%
2015-2019,48055,"Caldwell, TX        ",1,6.5%,11.0%,10.9%,13.3%,14.6%
2015-2019,48057,"Calhoun, TX        ",6,7.8%,10.0%,10.1%,12.1%,14.2%
2015-2019,48059,"Callahan, TX        ",3,5.1%,9.9%,9.8%,12.3%,21.0%
2015-2019,48061,"Cameron, TX        ",2,7.4%,10.5%,12.0%,13.4%,17.3%
2015-2019,48063,"Camp, TX        ",6,5.3%,7.4%,10.0%,12.2%,19.4%
2015-2019,48065,"Carson, TX        ",2,10.3%,13.4%,13.9%,15.5%,28.4%
2015-2019,48067,"Cass, TX        ",6,5.9%,8.3%,9.0%,12.0%,16.4%
2015-2019,48069,"Castro, TX        ",6,8.3%,13.2%,10.5%,14.7%,15.6%
2015-2019,48071,"Chambers, TX        ",1,6.4%,10.0%,11.5%,12.1%,22.7%
2015-2019,48073,"Cherokee, TX        ",6,5.5%,10.3%,10.2%,11.4%,17.2%
2015-2019,48075,"Childress, TX        ",7,6.5%,7.9%,10.5%,8.6%,18.3%
2015-2019,48077,"Clay, TX        ",3,4.8%,6.9%,11.1%,13.9%,21.4%
2015-2019,48079,"Cochran, TX        ",9,4.9%,10.2%,10.6%,10.2%,8.0%
2015-2019,48081,"Coke, TX        ",8,6.2%,10.5%,11.7%,14.7%,17.8%
2015-2019,48083,"Coleman, TX        ",6,6.6%,7.3%,9.6%,11.7%,15.8%
2015-2019,48085,"Collin, TX        ",1,10.4%,26.9%,39.1%,47.3%,52.3%
2015-2019,48087,"Collingsworth, TX        ",9,5.4%,13.6%,12.0%,15.3%,20.2%
2015-2019,48089,"Colorado, TX        ",6,4.1%,8.5%,10.6%,14.4%,21.0%
2015-2019,48091,"Comal, TX        ",1,7.2%,15.0%,20.3%,26.2%,36.8%
2015-2019,48093,"Comanche, TX        ",7,4.8%,8.4%,9.2%,13.0%,20.3%
2015-2019,48095,"Concho, TX        ",8,6.0%,12.3%,10.3%,14.1%,13.0%
2015-2019,48097,"Cooke, TX        ",6,6.7%,10.1%,11.9%,15.7%,20.9%
2015-2019,48099,"Coryell, TX        ",2,7.8%,12.2%,11.0%,12.4%,16.1%
2015-2019,48101,"Cottle, TX        ",9,6.7%,7.5%,10.7%,15.3%,16.8%
2015-2019,48103,"Crane, TX        ",6,3.9%,7.1%,9.4%,12.8%,14.7%
2015-2019,48105,"Crockett, TX        ",7,7.3%,9.4%,15.2%,10.4%,14.0%
2015-2019,48107,"Crosby, TX        ",2,4.4%,8.1%,10.0%,10.5%,13.2%
2015-2019,48109,"Culberson, TX        ",9,12.0%,9.8%,12.1%,13.9%,10.2%
2015-2019,48111,"Dallam, TX        ",7,6.8%,7.9%,7.2%,9.6%,15.8%
2015-2019,48113,"Dallas, TX        ",1,14.5%,21.8%,26.3%,27.0%,31.5%
2015-2019,48115,"Dawson, TX        ",7,7.5%,8.3%,9.0%,10.5%,14.2%
2015-2019,48117,"Deaf Smith, TX        ",6,8.6%,12.6%,11.0%,11.8%,12.0%
2015-2019,48119,"Delta, TX        ",8,3.4%,7.5%,12.5%,13.9%,25.1%
2015-2019,48121,"Denton, TX        ",1,16.1%,26.1%,32.3%,36.6%,45.1%
2015-2019,48123,"DeWitt, TX        ",6,5.0%,7.4%,9.2%,11.8%,12.6%
2015-2019,48125,"Dickens, TX        ",8,5.1%,6.0%,11.2%,8.4%,18.5%
2015-2019,48127,"Dimmit, TX        ",6,5.0%,7.6%,7.8%,10.1%,13.6%
2015-2019,48129,"Donley, TX        ",8,6.7%,10.2%,11.1%,15.8%,17.9%
2015-2019,48131,"Duval, TX        ",7,4.1%,6.9%,6.4%,8.9%,9.0%
2015-2019,48133,"Eastland, TX        ",6,6.4%,8.6%,11.0%,12.7%,16.0%
2015-2019,48135,"Ector, TX        ",3,8.4%,12.0%,11.4%,12.0%,15.4%
2015-2019,48137,"Edwards, TX        ",9,12.9%,10.7%,13.8%,17.3%,18.2%
2015-2019,48139,"Ellis, TX        ",1,6.7%,9.8%,13.4%,17.1%,24.3%
2015-2019,48141,"El Paso, TX        ",2,11.4%,14.0%,15.2%,16.6%,23.3%
2015-2019,48143,"Erath, TX        ",4,8.4%,14.8%,20.3%,25.0%,31.5%
2015-2019,48145,"Falls, TX        ",2,5.6%,8.4%,8.5%,9.6%,12.4%
2015-2019,48147,"Fannin, TX        ",6,4.7%,9.1%,11.2%,12.6%,17.4%
2015-2019,48149,"Fayette, TX        ",6,4.8%,7.6%,9.1%,14.6%,19.7%
2015-2019,48151,"Fisher, TX        ",8,4.3%,8.5%,11.5%,12.4%,18.6%
2015-2019,48153,"Floyd, TX        ",6,6.7%,9.5%,11.2%,12.3%,15.9%
2015-2019,48155,"Foard, TX        ",9,7.1%,10.0%,11.2%,10.5%,16.2%
2015-2019,48157,"Fort Bend, TX        ",1,6.3%,25.5%,30.2%,36.9%,46.2%
2015-2019,48159,"Franklin, TX        ",7,5.2%,6.8%,11.3%,16.2%,26.6%
2015-2019,48161,"Freestone, TX        ",7,5.3%,7.8%,9.2%,10.9%,15.3%
2015-2019,48163,"Frio, TX        ",6,7.5%,9.6%,7.5%,8.4%,7.3%
2015-2019,48165,"Gaines, TX        ",7,8.3%,10.6%,9.9%,10.5%,11.4%
2015-2019,48167,"Galveston, TX        ",1,10.4%,15.4%,19.3%,22.7%,31.1%
2015-2019,48169,"Garza, TX        ",6,5.0%,9.7%,9.8%,10.0%,13.9%
2015-2019,48171,"Gillespie, TX        ",7,6.2%,11.3%,17.1%,22.9%,32.2%
2015-2019,48173,"Glasscock, TX        ",8,5.3%,10.6%,9.8%,18.7%,27.2%
2015-2019,48175,"Goliad, TX        ",3,5.7%,8.2%,9.9%,12.3%,17.3%
2015-2019,48177,"Gonzales, TX        ",6,4.4%,7.8%,8.5%,10.7%,13.1%
2015-2019,48179,"Gray, TX        ",6,9.8%,11.3%,11.9%,11.9%,13.9%
2015-2019,48181,"Grayson, TX        ",3,8.7%,12.9%,14.0%,17.2%,20.4%
2015-2019,48183,"Gregg, TX        ",3,9.2%,14.5%,17.7%,19.5%,21.3%
2015-2019,48185,"Grimes, TX        ",6,5.4%,10.1%,8.6%,10.3%,15.7%
2015-2019,48187,"Guadalupe, TX        ",1,7.4%,11.2%,13.9%,19.1%,28.2%
2015-2019,48189,"Hale, TX        ",4,9.0%,11.1%,12.7%,14.4%,17.1%
2015-2019,48191,"Hall, TX        ",9,4.5%,6.6%,8.7%,10.3%,15.9%
2015-2019,48193,"Hamilton, TX        ",6,4.9%,9.5%,12.4%,16.8%,22.4%
2015-2019,48195,"Hansford, TX        ",7,8.5%,12.4%,15.3%,18.6%,15.1%
2015-2019,48197,"Hardeman, TX        ",9,5.3%,10.3%,11.0%,12.8%,13.7%
2015-2019,48199,"Hardin, TX        ",2,6.4%,9.1%,9.7%,13.0%,16.8%
2015-2019,48201,"Harris, TX        ",1,14.7%,23.0%,25.4%,26.9%,31.5%
2015-2019,48203,"Harrison, TX        ",4,9.0%,12.3%,12.7%,15.4%,19.1%
2015-2019,48205,"Hartley, TX        ",7,11.2%,18.2%,19.7%,17.6%,17.8%
2015-2019,48207,"Haskell, TX        ",6,4.6%,10.9%,9.0%,14.4%,11.9%
2015-2019,48209,"Hays, TX        ",1,15.6%,22.6%,26.4%,31.3%,37.2%
2015-2019,48211,"Hemphill, TX        ",7,6.9%,9.5%,12.3%,17.9%,21.2%
2015-2019,48213,"Henderson, TX        ",4,5.6%,8.4%,10.3%,12.1%,17.3%
2015-2019,48215,"Hidalgo, TX        ",2,7.3%,10.8%,11.5%,12.9%,18.7%
2015-2019,48217,"Hill, TX        ",6,5.1%,8.0%,10.7%,12.5%,17.4%
2015-2019,48219,"Hockley, TX        ",6,6.9%,9.9%,12.4%,13.6%,15.8%
2015-2019,48221,"Hood, TX        ",1,7.1%,13.1%,15.2%,20.5%,26.4%
2015-2019,48223,"Hopkins, TX        ",6,6.5%,10.3%,11.2%,15.1%,20.1%
2015-2019,48225,"Houston, TX        ",7,5.2%,7.8%,10.1%,12.2%,15.2%
2015-2019,48227,"Howard, TX        ",4,9.1%,10.0%,11.8%,11.1%,12.6%
2015-2019,48229,"Hudspeth, TX        ",2,9.8%,9.3%,8.0%,9.7%,10.7%
2015-2019,48231,"Hunt, TX        ",1,12.1%,13.7%,15.9%,16.8%,19.9%
2015-2019,48233,"Hutchinson, TX        ",6,10.0%,12.4%,13.0%,14.3%,14.0%
2015-2019,48235,"Irion, TX        ",3,5.8%,11.6%,13.8%,21.5%,15.0%
2015-2019,48237,"Jack, TX        ",6,5.2%,6.7%,11.0%,12.8%,13.5%
2015-2019,48239,"Jackson, TX        ",6,5.1%,8.8%,10.2%,12.8%,16.5%
2015-2019,48241,"Jasper, TX        ",6,5.3%,7.7%,8.3%,10.5%,12.9%
2015-2019,48243,"Jeff Davis, TX        ",9,11.6%,22.4%,25.1%,35.1%,30.5%
2015-2019,48245,"Jefferson, TX        ",2,9.5%,13.6%,15.5%,16.3%,19.7%
2015-2019,48247,"Jim Hogg, TX        ",6,3.8%,9.4%,11.2%,9.5%,13.4%
2015-2019,48249,"Jim Wells, TX        ",4,6.5%,8.8%,9.4%,10.9%,12.2%
2015-2019,48251,"Johnson, TX        ",1,6.0%,10.5%,11.5%,13.8%,18.7%
2015-2019,48253,"Jones, TX        ",3,5.1%,9.9%,10.9%,8.2%,11.7%
2015-2019,48255,"Karnes, TX        ",6,5.1%,8.6%,8.9%,9.4%,15.3%
2015-2019,48257,"Kaufman, TX        ",1,5.0%,10.7%,10.9%,12.3%,20.5%
2015-2019,48259,"Kendall, TX        ",1,8.1%,17.2%,19.9%,31.4%,42.1%
2015-2019,48261,"Kenedy, TX        ",9,6.0%,16.6%,7.8%,20.3%,1.0%
2015-2019,48263,"Kent, TX        ",9,2.4%,9.8%,10.3%,15.1%,25.4%
2015-2019,48265,"Kerr, TX        ",4,10.7%,16.8%,20.2%,23.3%,27.4%
2015-2019,48267,"Kimble, TX        ",7,7.1%,8.0%,12.4%,17.3%,22.5%
2015-2019,48269,"King, TX        ",9,3.4%,8.1%,24.5%,24.6%,20.9%
2015-2019,48271,"Kinney, TX        ",7,2.9%,7.4%,11.0%,17.7%,12.1%
2015-2019,48273,"Kleberg, TX        ",4,15.1%,18.1%,18.9%,20.4%,24.6%
2015-2019,48275,"Knox, TX        ",9,4.5%,9.5%,10.9%,11.8%,20.1%
2015-2019,48277,"Lamar, TX        ",5,7.5%,10.0%,13.0%,14.5%,18.7%
2015-2019,48279,"Lamb, TX        ",6,6.3%,10.1%,11.1%,11.1%,14.4%
2015-2019,48281,"Lampasas, TX        ",2,6.7%,13.2%,12.8%,16.2%,19.9%
2015-2019,48283,"La Salle, TX        ",6,6.0%,7.8%,10.8%,6.4%,7.5%
2015-2019,48285,"Lavaca, TX        ",6,5.5%,8.1%,8.4%,11.4%,16.7%
2015-2019,48287,"Lee, TX        ",6,4.1%,9.6%,11.3%,13.1%,14.6%
2015-2019,48289,"Leon, TX        ",8,6.1%,8.7%,10.2%,12.1%,14.0%
2015-2019,48291,"Liberty, TX        ",1,5.0%,8.1%,7.9%,8.1%,9.7%
2015-2019,48293,"Limestone, TX        ",6,5.0%,7.1%,10.6%,11.1%,14.8%
2015-2019,48295,"Lipscomb, TX        ",9,9.9%,16.2%,14.9%,18.9%,19.7%
2015-2019,48297,"Live Oak, TX        ",8,5.1%,10.3%,12.0%,12.0%,12.2%
2015-2019,48299,"Llano, TX        ",7,7.5%,12.9%,13.3%,21.0%,25.3%
2015-2019,48301,"Loving, TX        ",9,0.0%,4.3%,4.0%,5.9%,0.0%
2015-2019,48303,"Lubbock, TX        ",2,14.0%,20.1%,23.4%,24.4%,30.1%
2015-2019,48305,"Lynn, TX        ",2,5.2%,10.0%,7.5%,13.4%,17.3%
2015-2019,48307,"McCulloch, TX        ",7,6.0%,11.0%,13.8%,14.0%,17.3%
2015-2019,48309,"McLennan, TX        ",2,10.3%,14.5%,16.6%,19.1%,24.2%
2015-2019,48311,"McMullen, TX        ",9,6.6%,15.4%,14.6%,16.2%,28.8%
2015-2019,48313,"Madison, TX        ",6,8.6%,11.7%,10.1%,11.5%,14.7%
2015-2019,48315,"Marion, TX        ",8,5.2%,6.5%,7.6%,8.5%,14.7%
2015-2019,48317,"Martin, TX        ",3,6.5%,6.7%,6.7%,11.8%,18.3%
2015-2019,48319,"Mason, TX        ",9,4.9%,14.5%,12.9%,18.7%,27.6%
2015-2019,48321,"Matagorda, TX        ",4,7.9%,10.9%,12.6%,12.5%,17.4%
2015-2019,48323,"Maverick, TX        ",5,6.8%,8.4%,7.3%,9.1%,12.7%
2015-2019,48325,"Medina, TX        ",1,4.9%,7.5%,11.0%,13.3%,19.8%
2015-2019,48327,"Menard, TX        ",9,7.7%,12.6%,11.3%,17.2%,18.0%
2015-2019,48329,"Midland, TX        ",3,21.2%,24.3%,26.4%,24.8%,27.4%
2015-2019,48331,"Milam, TX        ",6,5.3%,7.7%,10.0%,11.6%,14.1%
2015-2019,48333,"Mills, TX        ",9,4.2%,11.5%,12.8%,20.2%,18.3%
2015-2019,48335,"Mitchell, TX        ",7,8.0%,8.1%,10.6%,10.4%,11.3%
2015-2019,48337,"Montague, TX        ",6,5.3%,7.5%,10.2%,11.3%,16.9%
2015-2019,48339,"Montgomery, TX        ",1,8.4%,15.4%,19.4%,25.3%,34.5%
2015-2019,48341,"Moore, TX        ",7,7.9%,11.1%,10.8%,11.0%,14.3%
2015-2019,48343,"Morris, TX        ",6,6.4%,9.7%,10.5%,11.2%,14.3%
2015-2019,48345,"Motley, TX        ",9,4.2%,10.5%,10.8%,14.7%,16.8%
2015-2019,48347,"Nacogdoches, TX        ",5,12.7%,18.3%,20.0%,22.8%,24.5%
2015-2019,48349,"Navarro, TX        ",4,6.3%,11.2%,12.7%,12.2%,15.9%
2015-2019,48351,"Newton, TX        ",2,5.3%,4.0%,5.5%,5.5%,9.7%
2015-2019,48353,"Nolan, TX        ",6,6.7%,7.3%,12.0%,13.2%,15.2%
2015-2019,48355,"Nueces, TX        ",2,10.3%,14.5%,17.0%,18.8%,21.8%
2015-2019,48357,"Ochiltree, TX        ",7,7.9%,13.7%,13.8%,16.1%,15.6%
2015-2019,48359,"Oldham, TX        ",2,7.6%,14.9%,18.6%,19.4%,22.0%
2015-2019,48361,"Orange, TX        ",2,6.6%,9.0%,10.4%,11.0%,15.5%
2015-2019,48363,"Palo Pinto, TX        ",6,9.8%,9.6%,11.1%,12.1%,16.6%
2015-2019,48365,"Panola, TX        ",6,6.7%,9.5%,12.0%,13.4%,16.1%
2015-2019,48367,"Parker, TX        ",1,7.0%,11.5%,13.9%,18.6%,26.4%
2015-2019,48369,"Parmer, TX        ",7,6.9%,9.5%,8.9%,13.4%,17.9%
2015-2019,48371,"Pecos, TX        ",7,7.8%,9.3%,12.1%,12.9%,9.8%
2015-2019,48373,"Polk, TX        ",6,4.6%,9.1%,8.6%,10.4%,13.1%
2015-2019,48375,"Potter, TX        ",2,8.4%,10.3%,11.5%,13.5%,14.9%
2015-2019,48377,"Presidio, TX        ",7,7.3%,12.2%,11.8%,11.7%,21.2%
2015-2019,48379,"Rains, TX        ",8,4.6%,5.0%,7.5%,11.5%,13.7%
2015-2019,48381,"Randall, TX        ",2,19.7%,24.1%,26.4%,28.9%,32.4%
2015-2019,48383,"Reagan, TX        ",6,5.0%,9.1%,10.4%,9.2%,10.5%
2015-2019,48385,"Real, TX        ",9,5.5%,7.9%,10.0%,17.3%,17.4%
2015-2019,48387,"Red River, TX        ",6,3.4%,8.9%,7.3%,9.0%,12.5%
2015-2019,48389,"Reeves, TX        ",7,5.5%,8.7%,6.9%,8.0%,12.3%
2015-2019,48391,"Refugio, TX        ",6,4.5%,9.5%,11.3%,11.6%,11.5%
2015-2019,48393,"Roberts, TX        ",9,7.1%,14.1%,17.4%,25.4%,25.0%
2015-2019,48395,"Robertson, TX        ",3,5.4%,7.1%,9.5%,12.7%,16.1%
2015-2019,48397,"Rockwall, TX        ",1,8.7%,18.2%,28.5%,32.7%,40.7%
2015-2019,48399,"Runnels, TX        ",6,5.6%,9.0%,10.0%,13.1%,18.1%
2015-2019,48401,"Rusk, TX        ",3,5.4%,9.3%,10.7%,12.8%,15.5%
2015-2019,48403,"Sabine, TX        ",8,6.0%,7.3%,9.5%,10.6%,17.6%
2015-2019,48405,"San Augustine, TX        ",9,5.5%,8.1%,8.3%,11.8%,14.0%
2015-2019,48407,"San Jacinto, TX        ",8,3.5%,6.3%,7.7%,9.6%,11.2%
2015-2019,48409,"San Patricio, TX        ",2,7.6%,10.9%,11.0%,13.0%,15.6%
2015-2019,48411,"San Saba, TX        ",7,4.3%,11.1%,11.9%,15.8%,14.1%
2015-2019,48413,"Schleicher, TX        ",8,10.5%,13.9%,13.4%,17.6%,16.6%
2015-2019,48415,"Scurry, TX        ",7,7.4%,10.0%,10.0%,11.8%,16.2%
2015-2019,48417,"Shackelford, TX        ",8,5.9%,10.8%,15.0%,20.8%,30.5%
2015-2019,48419,"Shelby, TX        ",7,4.8%,7.5%,8.8%,12.2%,13.8%
2015-2019,48421,"Sherman, TX        ",9,10.7%,9.0%,13.2%,20.4%,15.0%
2015-2019,48423,"Smith, TX        ",3,10.1%,16.1%,19.8%,22.5%,26.4%
2015-2019,48425,"Somervell, TX        ",1,4.7%,9.2%,13.8%,17.2%,26.4%
2015-2019,48427,"Starr, TX        ",4,5.9%,6.0%,6.7%,6.9%,9.9%
2015-2019,48429,"Stephens, TX        ",7,4.5%,9.3%,11.8%,13.4%,16.2%
2015-2019,48431,"Sterling, TX        ",8,11.5%,11.0%,13.5%,17.1%,9.5%
2015-2019,48433,"Stonewall, TX        ",9,6.5%,8.0%,9.8%,12.6%,14.8%
2015-2019,48435,"Sutton, TX        ",7,10.2%,10.2%,20.4%,13.0%,17.1%
2015-2019,48437,"Swisher, TX        ",6,8.2%,12.1%,11.5%,16.2%,15.3%
2015-2019,48439,"Tarrant, TX        ",1,11.8%,18.4%,24.0%,26.6%,32.3%
2015-2019,48441,"Taylor, TX        ",3,12.1%,17.4%,20.7%,22.5%,25.2%
2015-2019,48443,"Terrell, TX        ",9,6.4%,11.4%,12.0%,19.0%,18.4%
2015-2019,48445,"Terry, TX        ",6,7.3%,9.0%,9.7%,9.5%,11.4%
2015-2019,48447,"Throckmorton, TX        ",9,7.8%,11.9%,15.3%,18.2%,21.7%
2015-2019,48449,"Titus, TX        ",7,6.4%,9.7%,12.3%,13.2%,16.3%
2015-2019,48451,"Tom Green, TX        ",3,10.1%,14.7%,17.0%,19.5%,24.5%
2015-2019,48453,"Travis, TX        ",1,19.5%,30.2%,34.7%,40.6%,50.0%
2015-2019,48455,"Trinity, TX        ",7,5.6%,8.4%,9.0%,9.4%,12.9%
2015-2019,48457,"Tyler, TX        ",6,6.6%,9.4%,8.5%,9.7%,13.4%
2015-2019,48459,"Upshur, TX        ",3,5.5%,10.0%,8.8%,11.1%,17.1%
2015-2019,48461,"Upton, TX        ",8,6.7%,10.6%,10.3%,11.8%,9.6%
2015-2019,48463,"Uvalde, TX        ",6,8.2%,13.3%,13.5%,13.8%,17.9%
2015-2019,48465,"Val Verde, TX        ",5,9.0%,12.2%,13.0%,14.1%,18.4%
2015-2019,48467,"Van Zandt, TX        ",6,4.2%,8.2%,8.7%,11.6%,15.8%
2015-2019,48469,"Victoria, TX        ",3,9.0%,12.0%,14.1%,16.2%,20.0%
2015-2019,48471,"Walker, TX        ",4,12.9%,17.7%,19.0%,18.3%,20.8%
2015-2019,48473,"Waller, TX        ",1,13.4%,16.3%,16.2%,16.8%,21.1%
2015-2019,48475,"Ward, TX        ",6,8.7%,8.4%,10.4%,12.4%,12.5%
2015-2019,48477,"Washington, TX        ",6,6.9%,11.3%,15.1%,19.0%,26.8%
2015-2019,48479,"Webb, TX        ",2,6.9%,9.8%,11.1%,13.9%,18.9%
2015-2019,48481,"Wharton, TX        ",4,7.4%,10.8%,11.8%,14.3%,18.0%
2015-2019,48483,"Wheeler, TX        ",9,6.8%,10.7%,12.7%,13.0%,16.8%
2015-2019,48485,"Wichita, TX        ",3,10.9%,14.4%,16.5%,20.0%,23.1%
2015-2019,48487,"Wilbarger, TX        ",6,6.3%,10.9%,12.7%,17.1%,15.2%
2015-2019,48489,"Willacy, TX        ",6,6.8%,8.9%,8.8%,7.5%,8.9%
2015-2019,48491,"Williamson, TX        ",1,5.8%,19.4%,24.6%,33.6%,41.3%
2015-2019,48493,"Wilson, TX        ",1,4.6%,6.6%,8.8%,12.8%,21.8%
2015-2019,48495,"Winkler, TX        ",6,7.8%,7.7%,10.1%,10.5%,8.2%
2015-2019,48497,"Wise, TX        ",1,5.9%,7.5%,10.0%,13.0%,18.0%
2015-2019,48499,"Wood, TX        ",6,6.4%,9.0%,9.6%,14.5%,16.6%
2015-2019,48501,"Yoakum, TX        ",7,5.7%,8.8%,10.4%,10.2%,12.7%
2015-2019,48503,"Young, TX        ",7,7.2%,10.3%,11.2%,14.4%,19.3%
2015-2019,48505,"Zapata, TX        ",6,4.9%,7.2%,6.9%,8.7%,11.6%
2015-2019,48507,"Zavala, TX        ",7,4.8%,7.5%,6.9%,7.6%,10.9%

Textbox17,Textbox49,Textbox69,county2,rate_1971,rate_1981,rate_1991,rate_2001,rate_2011,ID1970_U,ID1980_U,ID1990_U,ID2000_U,ID2010_U,ID1970_R,ID1980_R,ID1990_R,ID2000_R,ID2010_R
2015-2019,2015-2019,2015-2019,United States,10.7%,16.2%,20.3%,24.4%,32.1%,11.5%,17.5%,22.0%,26.2%,34.2%,6.7%,10.5%,12.3%,14.9%,20.0%
2015-2019,2015-2019,2015-2019,Alabama,7.8%,12.2%,15.7%,19.0%,25.5%,8.9%,13.7%,17.8%,21.7%,28.6%,5.3%,8.2%,9.8%,11.6%,15.4%
2015-2019,2015-2019,2015-2019,Alaska,14.1%,21.2%,23.1%,24.7%,29.6%,15.5%,22.5%,25.1%,26.6%,32.1%,13.5%,18.9%,19.2%,21.0%,24.3%
2015-2019,2015-2019,2015-2019,Arizona,12.6%,17.4%,20.3%,23.5%,29.5%,13.0%,17.9%,21.0%,24.2%,30.2%,7.5%,10.3%,9.8%,12.4%,15.7%
2015-2019,2015-2019,2015-2019,Arkansas,6.7%,10.8%,13.3%,16.7%,23.0%,8.2%,13.3%,16.3%,20.2%,27.4%,5.1%,8.3%,9.8%,12.2%,16.1%
2015-2019,2015-2019,2015-2019,California,13.4%,19.6%,23.4%,26.6%,33.9%,13.6%,19.7%,23.6%,26.8%,34.2%,8.7%,14.6%,15.6%,18.0%,23.4%
2015-2019,2015-2019,2015-2019,Colorado,14.9%,23.0%,27.0%,32.7%,40.9%,16.2%,24.0%,28.2%,34.0%,42.3%,9.1%,17.2%,19.8%,25.0%,32.0%
2015-2019,2015-2019,2015-2019,Connecticut,13.7%,20.7%,27.2%,31.4%,39.3%,13.8%,20.8%,27.3%,31.6%,39.5%,12.0%,18.6%,25.0%,27.5%,35.4%
